Date,Country,Rate
15-Dec-15,Taiwan,32.7500
16-Dec-15,Taiwan,32.7000
17-Dec-15,Taiwan,33.0000
18-Dec-15,Taiwan,32.8500
21-Dec-15,Taiwan,32.8700
22-Dec-15,Taiwan,32.7900
14-Jan-16,South Africa,16.4305
15-Jan-16,South Africa,16.8125
18-Jan-16,South Africa,ND
19-Jan-16,South Africa,16.6930
20-Jan-16,South Africa,16.8845
21-Jan-16,South Africa,16.5125
22-Jan-16,South Africa,16.4625
25-Jan-16,South Africa,16.4510
26-Jan-16,South Africa,16.3535
27-Jan-16,South Africa,16.3355
28-Jan-16,South Africa,16.1995
29-Jan-16,South Africa,15.9535
1-Feb-16,South Africa,15.9480
2-Feb-16,South Africa,16.1835
3-Feb-16,South Africa,16.1400
22-Mar-12,India,51.2800
23-Mar-12,India,51.1800
26-Mar-12,India,51.0300
27-Mar-12,India,50.6600
28-Mar-12,India,50.9700
29-Mar-12,India,51.3800
30-Mar-12,India,50.8900
2-Apr-12,India,50.7900
3-Apr-12,India,50.6400
4-Apr-12,India,51.1800
5-Apr-12,India,51.1100
6-Apr-12,India,51.1400
9-Apr-12,India,51.1000
10-Apr-12,India,51.4700
11-Apr-12,India,51.5000
12-Apr-12,India,51.2200
13-Apr-12,India,51.4500
10-Jan-11,Canada,0.9923
11-Jan-11,Canada,0.9901
12-Jan-11,Canada,0.9864
13-Jan-11,Canada,0.9866
14-Jan-11,Canada,0.9902
17-Jan-11,Canada,ND
18-Jan-11,Canada,0.9912
19-Jan-11,Canada,0.9938
20-Jan-11,Canada,1.0001
21-Jan-11,Canada,0.9943
24-Jan-11,Canada,0.9933
25-Jan-11,Canada,0.9984
26-Jan-11,Canada,0.9954
27-Jan-11,Canada,0.9940
28-Jan-11,Canada,0.9989
31-Jan-11,Canada,1.0020
1-Feb-11,Canada,0.9921
2-Feb-11,Canada,0.9883
3-Feb-11,Canada,0.9901
4-Feb-11,Canada,0.9899
7-Feb-11,Canada,0.9885
8-Feb-11,Canada,0.9905
9-Feb-11,Canada,0.9946
10-Feb-11,Canada,0.9955
11-Feb-11,Canada,0.9900
14-Feb-11,Canada,0.9883
11-Nov-10,Brazil,ND
12-Nov-10,Brazil,1.7200
15-Nov-10,Brazil,1.7216
16-Nov-10,Brazil,1.7378
17-Nov-10,Brazil,1.7227
18-Nov-10,Brazil,1.7137
19-Nov-10,Brazil,1.7204
22-Nov-10,Brazil,1.7223
23-Nov-10,Brazil,1.7378
24-Nov-10,Brazil,1.7230
25-Nov-10,Brazil,ND
26-Nov-10,Brazil,1.7268
29-Nov-10,Brazil,1.7282
30-Nov-10,Brazil,1.7146
1-Dec-10,Brazil,1.7030
2-Dec-10,Brazil,1.7015
3-Dec-10,Brazil,1.6859
6-Dec-10,Brazil,1.6848
7-Dec-10,Brazil,1.6809
24-Mar-11,"China, P.R.",6.5580
25-Mar-11,"China, P.R.",6.5568
28-Mar-11,"China, P.R.",6.5643
29-Mar-11,"China, P.R.",6.5600
30-Mar-11,"China, P.R.",6.5558
31-Mar-11,"China, P.R.",6.5483
1-Apr-11,"China, P.R.",6.5477
4-Apr-11,"China, P.R.",6.5385
5-Apr-11,"China, P.R.",6.5390
6-Apr-11,"China, P.R.",6.5440
7-Apr-11,"China, P.R.",6.5420
8-Apr-11,"China, P.R.",6.5350
22-Jun-11,United Kingdom,1.6131
23-Jun-11,United Kingdom,1.5977
24-Jun-11,United Kingdom,1.5985
27-Jun-11,United Kingdom,1.5972
28-Jun-11,United Kingdom,1.6016
29-Jun-11,United Kingdom,1.6070
30-Jun-11,United Kingdom,1.6067
1-Jul-11,United Kingdom,1.6070
4-Jul-11,United Kingdom,ND
5-Jul-11,United Kingdom,1.6085
6-Jul-11,United Kingdom,1.5998
7-Jul-11,United Kingdom,1.5967
8-Jul-11,United Kingdom,1.6030
11-Jul-11,United Kingdom,1.5932
12-Jul-11,United Kingdom,1.5940
13-Jul-11,United Kingdom,1.6111
14-Jul-11,United Kingdom,1.6125
16-Jan-12,South Korea,ND
17-Jan-12,South Korea,1142.8500
18-Jan-12,South Korea,1139.0000
19-Jan-12,South Korea,1133.6000
20-Jan-12,South Korea,1133.0000
23-Jan-12,South Korea,1125.4000
24-Jan-12,South Korea,1129.2500
25-Jan-12,South Korea,1129.0500
26-Jan-12,South Korea,1120.1000
27-Jan-12,South Korea,1120.5000
30-Jan-12,South Korea,1128.0000
31-Jan-12,South Korea,1125.7000
1-Feb-12,South Korea,1126.3500
2-Feb-12,South Korea,1115.6500
3-Feb-12,South Korea,1116.0000
9-Apr-12,Denmark,5.6844
10-Apr-12,Denmark,5.6926
11-Apr-12,Denmark,5.6749
12-Apr-12,Denmark,5.6475
13-Apr-12,Denmark,5.6863
16-Apr-12,Denmark,5.6924
17-Apr-12,Denmark,5.6686
18-Apr-12,Denmark,5.6691
19-Apr-12,Denmark,5.6644
20-Apr-12,Denmark,5.6312
23-Apr-12,Denmark,5.6666
24-Apr-12,Denmark,5.6337
25-Apr-12,Denmark,5.6318
26-Apr-12,Denmark,5.6208
27-Apr-12,Denmark,5.6137
30-Apr-12,Denmark,5.6236
1-May-12,Denmark,5.6242
2-May-12,Denmark,5.6536
2-Nov-11,EMU member countries,1.3803
3-Nov-11,EMU member countries,1.3744
4-Nov-11,EMU member countries,1.3761
7-Nov-11,EMU member countries,1.3744
8-Nov-11,EMU member countries,1.3785
9-Nov-11,EMU member countries,1.3596
10-Nov-11,EMU member countries,1.3600
11-Nov-11,EMU member countries,ND
14-Nov-11,EMU member countries,1.3625
15-Nov-11,EMU member countries,1.3524
16-Nov-11,EMU member countries,1.3505
17-Nov-11,EMU member countries,1.3522
18-Nov-11,EMU member countries,1.3521
21-Nov-11,EMU member countries,1.3525
22-Nov-11,EMU member countries,1.3500
23-Nov-11,EMU member countries,1.3347
24-Nov-11,EMU member countries,ND
25-Nov-11,EMU member countries,1.3244
28-Nov-11,EMU member countries,1.3334
29-Nov-11,EMU member countries,1.3343
30-Nov-11,EMU member countries,1.3453
6-Nov-13,Japan,98.6000
7-Nov-13,Japan,98.5600
8-Nov-13,Japan,99.0300
11-Nov-13,Japan,ND
12-Nov-13,Japan,99.6500
13-Nov-13,Japan,99.3100
14-Nov-13,Japan,99.9300
15-Nov-13,Japan,100.1700
18-Nov-13,Japan,100.0400
19-Nov-13,Japan,100.1400
20-Nov-13,Japan,100.0200
21-Nov-13,Japan,100.9500
22-Nov-13,Japan,101.2900
25-Nov-13,Japan,101.7000
26-Nov-13,Japan,101.3800
21-Sep-12,Hong Kong,7.7527
24-Sep-12,Hong Kong,7.7530
25-Sep-12,Hong Kong,7.7533
26-Sep-12,Hong Kong,7.7540
27-Sep-12,Hong Kong,7.7537
28-Sep-12,Hong Kong,7.7540
1-Oct-12,Hong Kong,7.7543
2-Oct-12,Hong Kong,7.7545
3-Oct-12,Hong Kong,7.7549
4-Oct-12,Hong Kong,7.7546
5-Oct-12,Hong Kong,7.7521
8-Oct-12,Hong Kong,ND
9-Oct-12,Hong Kong,7.7521
10-Oct-12,Hong Kong,7.7525
11-Oct-12,Hong Kong,7.7523
12-Oct-12,Hong Kong,7.7518
1-Aug-12,Greece,ND
2-Aug-12,Greece,ND
3-Aug-12,Greece,ND
6-Aug-12,Greece,ND
7-Aug-12,Greece,ND
8-Aug-12,Greece,ND
9-Aug-12,Greece,ND
10-Aug-12,Greece,ND
13-Aug-12,Greece,ND
14-Aug-12,Greece,ND
15-Aug-12,Greece,ND
16-Aug-12,Greece,ND
17-Aug-12,Greece,ND
20-Aug-12,Greece,ND
21-Aug-12,Greece,ND
22-Aug-12,Greece,ND
23-Aug-12,Greece,ND
24-Aug-12,Greece,ND
27-Aug-12,Greece,ND
28-Aug-12,Greece,ND
29-Aug-12,Greece,ND
30-Aug-12,Greece,ND
31-Aug-12,Greece,ND
22-Oct-12,Singapore,1.2214
23-Oct-12,Singapore,1.2255
24-Oct-12,Singapore,1.2227
25-Oct-12,Singapore,1.2202
26-Oct-12,Singapore,1.2208
29-Oct-12,Singapore,1.2207
30-Oct-12,Singapore,1.2188
31-Oct-12,Singapore,1.2200
1-Nov-12,Singapore,1.2201
2-Nov-12,Singapore,1.2232
5-Nov-12,Singapore,1.2249
6-Nov-12,Singapore,1.2237
7-Nov-12,Singapore,1.2226
8-Nov-12,Singapore,1.2232
9-Nov-12,Singapore,1.2234
12-Nov-12,Singapore,ND
13-Nov-12,Singapore,1.2232
14-Nov-12,Singapore,1.2220
15-Nov-12,Singapore,1.2247
16-Nov-12,Singapore,1.2286
19-Nov-12,Singapore,1.2238
12-Aug-13,Malaysia,3.2470
13-Aug-13,Malaysia,3.2570
14-Aug-13,Malaysia,3.2735
15-Aug-13,Malaysia,3.2760
16-Aug-13,Malaysia,3.2750
19-Aug-13,Malaysia,3.2845
20-Aug-13,Malaysia,3.2870
21-Aug-13,Malaysia,3.2900
22-Aug-13,Malaysia,3.3090
23-Aug-13,Malaysia,3.3000
26-Aug-13,Malaysia,3.3035
27-Aug-13,Malaysia,3.3300
28-Aug-13,Malaysia,3.3330
29-Aug-13,Malaysia,3.3100
30-Aug-13,Malaysia,3.2850
2-Sep-13,Malaysia,ND
3-Sep-13,Malaysia,3.2850
24-Mar-14,Norway,6.0432
25-Mar-14,Norway,6.0489
26-Mar-14,Norway,6.0445
27-Mar-14,Norway,6.0081
28-Mar-14,Norway,6.0057
31-Mar-14,Norway,5.9890
1-Apr-14,Norway,5.9847
2-Apr-14,Norway,5.9807
3-Apr-14,Norway,6.0125
4-Apr-14,Norway,5.9966
7-Apr-14,Norway,5.9947
8-Apr-14,Norway,5.9665
9-Apr-14,Norway,5.9503
10-Apr-14,Norway,5.9122
11-Apr-14,Norway,5.9272
14-Apr-14,Norway,5.9606
15-Apr-14,Norway,5.9591
16-Apr-14,Norway,5.9732
17-Apr-14,Norway,5.9813
18-Apr-14,Norway,5.9850
21-Apr-14,Norway,6.0066
22-Apr-14,Norway,5.9809
23-Apr-14,Norway,5.9937
24-Apr-14,Norway,6.0001
25-Apr-14,Norway,6.0160
29-Jan-16,Thailand,35.6700
1-Feb-16,Thailand,35.5800
2-Feb-16,Thailand,35.7500
3-Feb-16,Thailand,35.7700
4-Feb-16,Thailand,35.5500
5-Feb-16,Thailand,35.5600
8-Feb-16,Thailand,35.5100
9-Feb-16,Thailand,35.3900
10-Feb-16,Thailand,35.3100
11-Feb-16,Thailand,35.2200
12-Feb-16,Thailand,35.5900
15-Feb-16,Thailand,ND
16-Feb-16,Thailand,35.6500
17-Feb-16,Thailand,35.6000
18-Feb-16,Thailand,35.5800
19-Feb-16,Thailand,35.7300
22-Feb-16,Thailand,35.7300
23-Feb-16,Thailand,35.7100
24-Feb-16,Thailand,35.6800
25-Feb-16,Thailand,35.6600
26-Feb-16,Thailand,35.7300
11-Mar-16,Sri Lanka,144.9000
14-Mar-16,Sri Lanka,144.8000
15-Mar-16,Sri Lanka,144.8000
16-Mar-16,Sri Lanka,144.9000
17-Mar-16,Sri Lanka,144.5200
18-Mar-16,Sri Lanka,144.8500
21-Mar-16,Sri Lanka,144.6200
22-Mar-16,Sri Lanka,144.6200
23-Mar-16,Sri Lanka,145.6000
24-Mar-16,Sri Lanka,146.3000
25-Mar-16,Sri Lanka,146.5100
28-Mar-16,Sri Lanka,147.2000
29-Mar-16,Sri Lanka,147.6000
30-Mar-16,Sri Lanka,148.4100
31-Mar-16,Sri Lanka,145.2500
1-Apr-16,Sri Lanka,145.2500
4-Apr-16,Sri Lanka,145.0000
5-Apr-16,Sri Lanka,144.3600
6-Apr-16,Sri Lanka,144.5000
7-Apr-16,Sri Lanka,144.5000
8-Apr-16,Sri Lanka,144.5000
11-Apr-16,Sri Lanka,144.7000
12-Apr-16,Sri Lanka,145.4400
13-Apr-16,Sri Lanka,145.4400
14-Apr-16,Sri Lanka,145.6000
15-Apr-16,Sri Lanka,144.5000
18-Apr-16,Sri Lanka,144.7500
10-Feb-15,Mexico,14.9530
11-Feb-15,Mexico,15.1025
12-Feb-15,Mexico,14.8905
13-Feb-15,Mexico,14.8730
16-Feb-15,Mexico,ND
17-Feb-15,Mexico,14.8850
18-Feb-15,Mexico,14.9610
19-Feb-15,Mexico,14.9370
20-Feb-15,Mexico,15.0625
23-Feb-15,Mexico,15.0780
24-Feb-15,Mexico,14.9755
25-Feb-15,Mexico,14.9190
26-Feb-15,Mexico,14.9465
27-Feb-15,Mexico,14.9390
2-Mar-15,Mexico,14.9895
3-Mar-15,Mexico,14.9350
4-Mar-15,Mexico,15.0825
5-Mar-15,Mexico,15.1810
6-Mar-15,Mexico,15.4480
9-Mar-15,Mexico,15.4635
10-Mar-15,Mexico,15.5815
11-Mar-15,Mexico,15.4610
7-Dec-16,Switzerland,1.0065
8-Dec-16,Switzerland,1.0154
9-Dec-16,Switzerland,1.0184
12-Dec-16,Switzerland,1.0157
13-Dec-16,Switzerland,1.0118
14-Dec-16,Switzerland,1.0099
15-Dec-16,Switzerland,1.0334
16-Dec-16,Switzerland,1.0258
9-Oct-14,New Zealand,0.7864
10-Oct-14,New Zealand,0.7834
13-Oct-14,New Zealand,ND
14-Oct-14,New Zealand,0.7855
15-Oct-14,New Zealand,0.7937
16-Oct-14,New Zealand,0.7963
17-Oct-14,New Zealand,0.7935
20-Oct-14,New Zealand,0.7967
21-Oct-14,New Zealand,0.7968
22-Oct-14,New Zealand,0.7944
23-Oct-14,New Zealand,0.7841
24-Oct-14,New Zealand,0.7863
27-Oct-14,New Zealand,0.7887
28-Oct-14,New Zealand,0.7929
29-Oct-14,New Zealand,0.7965
30-Oct-14,New Zealand,0.7840
31-Oct-14,New Zealand,0.7780
3-Nov-14,New Zealand,0.7732
4-Nov-14,New Zealand,0.7777
5-Nov-14,New Zealand,0.7728
6-Nov-14,New Zealand,0.7715
7-Nov-14,New Zealand,0.7736
10-Nov-14,New Zealand,0.7763
11-Nov-14,New Zealand,ND
12-Nov-14,New Zealand,0.7898
13-Nov-14,New Zealand,0.7901
14-Nov-14,New Zealand,0.7910
17-Nov-14,New Zealand,0.7935
18-Nov-14,New Zealand,0.7941
19-Nov-14,New Zealand,0.7859
20-Nov-14,New Zealand,0.7852
23-Dec-15,Taiwan,32.8200
24-Dec-15,Taiwan,32.7700
25-Dec-15,Taiwan,ND
28-Dec-15,Taiwan,32.7900
29-Dec-15,Taiwan,32.7900
30-Dec-15,Taiwan,32.9700
31-Dec-15,Taiwan,32.7900
1-Jan-16,Taiwan,ND
4-Jan-16,Taiwan,33.1500
5-Jan-16,Taiwan,33.1400
6-Jan-16,Taiwan,33.2700
7-Jan-16,Taiwan,33.2000
8-Jan-16,Taiwan,33.3400
11-Jan-16,Taiwan,33.3800
12-Jan-16,Taiwan,33.4100
13-Jan-16,Taiwan,33.4100
14-Jan-16,Taiwan,33.4900
15-Jan-16,Taiwan,33.6100
18-Jan-16,Taiwan,ND
19-Jan-16,Taiwan,33.5700
20-Jan-16,Taiwan,33.7400
21-Jan-16,Taiwan,33.5600
4-Feb-16,South Africa,15.8305
5-Feb-16,South Africa,15.9785
8-Feb-16,South Africa,16.1400
9-Feb-16,South Africa,16.0532
10-Feb-16,South Africa,15.8555
11-Feb-16,South Africa,15.8200
12-Feb-16,South Africa,15.8250
15-Feb-16,South Africa,ND
16-Feb-16,South Africa,15.7050
17-Feb-16,South Africa,15.4700
18-Feb-16,South Africa,15.3700
19-Feb-16,South Africa,15.4095
22-Feb-16,South Africa,15.1830
16-Apr-12,India,51.6000
17-Apr-12,India,51.4100
18-Apr-12,India,51.7900
19-Apr-12,India,52.0700
20-Apr-12,India,52.0200
23-Apr-12,India,52.3800
24-Apr-12,India,52.6300
25-Apr-12,India,52.4500
26-Apr-12,India,52.4400
27-Apr-12,India,52.4500
30-Apr-12,India,52.6500
1-May-12,India,52.5000
2-May-12,India,52.9700
3-May-12,India,53.3300
4-May-12,India,53.4100
7-May-12,India,52.9100
8-May-12,India,53.1400
9-May-12,India,53.7500
10-May-12,India,53.2500
11-May-12,India,53.6300
14-May-12,India,53.9200
15-May-12,India,53.9100
16-May-12,India,54.3400
17-May-12,India,54.3700
18-May-12,India,54.4800
21-May-12,India,54.9700
22-May-12,India,55.3400
23-May-12,India,55.9500
24-May-12,India,55.5500
25-May-12,India,55.3500
28-May-12,India,ND
15-Feb-11,Canada,0.9885
16-Feb-11,Canada,0.9853
17-Feb-11,Canada,0.9839
18-Feb-11,Canada,0.9827
21-Feb-11,Canada,ND
22-Feb-11,Canada,0.9860
23-Feb-11,Canada,0.9922
24-Feb-11,Canada,0.9842
25-Feb-11,Canada,0.9808
28-Feb-11,Canada,0.9737
1-Mar-11,Canada,0.9742
2-Mar-11,Canada,0.9733
3-Mar-11,Canada,0.9746
4-Mar-11,Canada,0.9715
7-Mar-11,Canada,0.9737
8-Mar-11,Canada,0.9712
9-Mar-11,Canada,0.9686
10-Mar-11,Canada,0.9729
11-Mar-11,Canada,0.9732
14-Mar-11,Canada,0.9758
15-Mar-11,Canada,0.9831
16-Mar-11,Canada,0.9921
17-Mar-11,Canada,0.9886
18-Mar-11,Canada,0.9846
21-Mar-11,Canada,0.9772
22-Mar-11,Canada,0.9769
8-Dec-10,Brazil,1.6901
9-Dec-10,Brazil,1.7064
10-Dec-10,Brazil,1.7183
13-Dec-10,Brazil,1.7054
14-Dec-10,Brazil,1.6945
15-Dec-10,Brazil,1.6979
16-Dec-10,Brazil,1.7048
17-Dec-10,Brazil,1.7134
20-Dec-10,Brazil,1.7081
21-Dec-10,Brazil,1.6970
22-Dec-10,Brazil,1.6958
23-Dec-10,Brazil,1.6938
24-Dec-10,Brazil,ND
11-Apr-11,"China, P.R.",6.5381
12-Apr-11,"China, P.R.",6.5402
13-Apr-11,"China, P.R.",6.5333
14-Apr-11,"China, P.R.",6.5310
15-Apr-11,"China, P.R.",6.5317
18-Apr-11,"China, P.R.",6.5286
19-Apr-11,"China, P.R.",6.5303
20-Apr-11,"China, P.R.",6.5254
21-Apr-11,"China, P.R.",6.4920
22-Apr-11,"China, P.R.",6.5067
25-Apr-11,"China, P.R.",6.5277
26-Apr-11,"China, P.R.",6.5270
27-Apr-11,"China, P.R.",6.5112
28-Apr-11,"China, P.R.",6.5010
29-Apr-11,"China, P.R.",6.4900
2-May-11,"China, P.R.",6.4920
3-May-11,"China, P.R.",6.4955
4-May-11,"China, P.R.",6.4925
5-May-11,"China, P.R.",6.4931
6-May-11,"China, P.R.",6.4925
9-May-11,"China, P.R.",6.4937
10-May-11,"China, P.R.",6.4915
11-May-11,"China, P.R.",6.4915
12-May-11,"China, P.R.",6.4986
15-Jul-11,United Kingdom,1.6149
18-Jul-11,United Kingdom,1.6024
19-Jul-11,United Kingdom,1.6135
20-Jul-11,United Kingdom,1.6139
21-Jul-11,United Kingdom,1.6301
22-Jul-11,United Kingdom,1.6319
25-Jul-11,United Kingdom,1.6285
26-Jul-11,United Kingdom,1.6392
27-Jul-11,United Kingdom,1.6357
28-Jul-11,United Kingdom,1.6338
29-Jul-11,United Kingdom,1.6455
1-Aug-11,United Kingdom,1.6278
2-Aug-11,United Kingdom,1.6287
3-Aug-11,United Kingdom,1.6406
4-Aug-11,United Kingdom,1.6308
5-Aug-11,United Kingdom,1.6362
8-Aug-11,United Kingdom,1.6354
9-Aug-11,United Kingdom,1.6194
10-Aug-11,United Kingdom,1.6169
11-Aug-11,United Kingdom,1.6228
12-Aug-11,United Kingdom,1.6284
15-Aug-11,United Kingdom,1.6387
16-Aug-11,United Kingdom,1.6424
17-Aug-11,United Kingdom,1.6591
18-Aug-11,United Kingdom,1.6489
19-Aug-11,United Kingdom,1.6544
22-Aug-11,United Kingdom,1.6452
23-Aug-11,United Kingdom,1.6509
6-Feb-12,South Korea,1121.0000
7-Feb-12,South Korea,1117.0000
8-Feb-12,South Korea,1116.4000
9-Feb-12,South Korea,1118.5500
10-Feb-12,South Korea,1123.0000
13-Feb-12,South Korea,1119.9500
14-Feb-12,South Korea,1126.5500
15-Feb-12,South Korea,1124.6500
16-Feb-12,South Korea,1128.6500
17-Feb-12,South Korea,1126.2500
20-Feb-12,South Korea,ND
21-Feb-12,South Korea,1124.2500
22-Feb-12,South Korea,1126.4500
23-Feb-12,South Korea,1128.9000
24-Feb-12,South Korea,1124.0000
27-Feb-12,South Korea,1127.2500
28-Feb-12,South Korea,1125.8500
29-Feb-12,South Korea,1117.1000
1-Mar-12,South Korea,1116.0000
2-Mar-12,South Korea,1116.5000
5-Mar-12,South Korea,1116.0000
6-Mar-12,South Korea,1122.6400
7-Mar-12,South Korea,1123.7000
8-Mar-12,South Korea,1117.2000
9-Mar-12,South Korea,1116.0000
12-Mar-12,South Korea,1124.1500
3-May-12,Denmark,5.6555
4-May-12,Denmark,5.6795
7-May-12,Denmark,5.6973
8-May-12,Denmark,5.7116
9-May-12,Denmark,5.7388
10-May-12,Denmark,5.7354
11-May-12,Denmark,5.7443
14-May-12,Denmark,5.7861
15-May-12,Denmark,5.8210
16-May-12,Denmark,5.8390
17-May-12,Denmark,5.8474
18-May-12,Denmark,5.8423
21-May-12,Denmark,5.8202
22-May-12,Denmark,5.8343
1-Dec-11,EMU member countries,1.3487
2-Dec-11,EMU member countries,1.3386
5-Dec-11,EMU member countries,1.3463
6-Dec-11,EMU member countries,1.3397
7-Dec-11,EMU member countries,1.3386
8-Dec-11,EMU member countries,1.3324
9-Dec-11,EMU member countries,1.3368
12-Dec-11,EMU member countries,1.3188
13-Dec-11,EMU member countries,1.3094
14-Dec-11,EMU member countries,1.2972
15-Dec-11,EMU member countries,1.3013
16-Dec-11,EMU member countries,1.3025
19-Dec-11,EMU member countries,1.3017
20-Dec-11,EMU member countries,1.3076
21-Dec-11,EMU member countries,1.3040
27-Nov-13,Japan,102.1800
28-Nov-13,Japan,ND
29-Nov-13,Japan,102.4500
2-Dec-13,Japan,103.0400
3-Dec-13,Japan,102.3600
4-Dec-13,Japan,102.4800
5-Dec-13,Japan,101.8200
6-Dec-13,Japan,102.8800
9-Dec-13,Japan,103.2200
10-Dec-13,Japan,102.8000
11-Dec-13,Japan,102.3800
12-Dec-13,Japan,103.1100
15-Oct-12,Hong Kong,7.7508
16-Oct-12,Hong Kong,7.7512
17-Oct-12,Hong Kong,7.7515
18-Oct-12,Hong Kong,7.7501
19-Oct-12,Hong Kong,7.7501
22-Oct-12,Hong Kong,7.7499
23-Oct-12,Hong Kong,7.7500
24-Oct-12,Hong Kong,7.7500
25-Oct-12,Hong Kong,7.7503
26-Oct-12,Hong Kong,7.7501
29-Oct-12,Hong Kong,7.7498
30-Oct-12,Hong Kong,7.7501
31-Oct-12,Hong Kong,7.7494
1-Nov-12,Hong Kong,7.7500
2-Nov-12,Hong Kong,7.7493
3-Sep-12,Greece,ND
4-Sep-12,Greece,ND
5-Sep-12,Greece,ND
6-Sep-12,Greece,ND
7-Sep-12,Greece,ND
10-Sep-12,Greece,ND
11-Sep-12,Greece,ND
12-Sep-12,Greece,ND
13-Sep-12,Greece,ND
14-Sep-12,Greece,ND
17-Sep-12,Greece,ND
18-Sep-12,Greece,ND
19-Sep-12,Greece,ND
20-Sep-12,Greece,ND
21-Sep-12,Greece,ND
20-Nov-12,Singapore,1.2244
21-Nov-12,Singapore,1.2255
22-Nov-12,Singapore,ND
23-Nov-12,Singapore,1.2225
26-Nov-12,Singapore,1.2216
27-Nov-12,Singapore,1.2224
28-Nov-12,Singapore,1.2228
29-Nov-12,Singapore,1.2210
30-Nov-12,Singapore,1.2206
3-Dec-12,Singapore,1.2185
4-Dec-12,Singapore,1.2174
5-Dec-12,Singapore,1.2185
4-Sep-13,Malaysia,3.2810
5-Sep-13,Malaysia,3.3030
6-Sep-13,Malaysia,3.3270
9-Sep-13,Malaysia,3.2910
10-Sep-13,Malaysia,3.2750
11-Sep-13,Malaysia,3.2580
12-Sep-13,Malaysia,3.2761
13-Sep-13,Malaysia,3.2880
16-Sep-13,Malaysia,3.2880
17-Sep-13,Malaysia,3.2455
18-Sep-13,Malaysia,3.2320
19-Sep-13,Malaysia,3.1455
20-Sep-13,Malaysia,3.1640
23-Sep-13,Malaysia,3.1990
24-Sep-13,Malaysia,3.2150
28-Apr-14,Norway,6.0034
29-Apr-14,Norway,6.0073
30-Apr-14,Norway,5.9463
1-May-14,Norway,5.9438
2-May-14,Norway,5.9444
5-May-14,Norway,5.9496
6-May-14,Norway,5.9183
7-May-14,Norway,5.9028
8-May-14,Norway,5.8829
9-May-14,Norway,5.9084
12-May-14,Norway,5.9238
13-May-14,Norway,5.9239
14-May-14,Norway,5.9203
15-May-14,Norway,5.9468
16-May-14,Norway,5.9319
19-May-14,Norway,5.9320
20-May-14,Norway,5.9466
21-May-14,Norway,5.9564
22-May-14,Norway,5.9456
23-May-14,Norway,5.9590
29-Feb-16,Thailand,35.6100
1-Mar-16,Thailand,35.5900
2-Mar-16,Thailand,35.5400
3-Mar-16,Thailand,35.4300
4-Mar-16,Thailand,35.3400
7-Mar-16,Thailand,35.4100
8-Mar-16,Thailand,35.3600
9-Mar-16,Thailand,35.2600
10-Mar-16,Thailand,35.2200
11-Mar-16,Thailand,35.0500
14-Mar-16,Thailand,35.1000
15-Mar-16,Thailand,35.1100
16-Mar-16,Thailand,35.0500
17-Mar-16,Thailand,34.7600
19-Apr-16,Sri Lanka,146.3000
20-Apr-16,Sri Lanka,145.3000
21-Apr-16,Sri Lanka,145.3000
22-Apr-16,Sri Lanka,146.2000
25-Apr-16,Sri Lanka,145.2000
26-Apr-16,Sri Lanka,145.3800
27-Apr-16,Sri Lanka,145.5200
28-Apr-16,Sri Lanka,145.5000
29-Apr-16,Sri Lanka,146.0000
2-May-16,Sri Lanka,145.4300
3-May-16,Sri Lanka,145.4000
4-May-16,Sri Lanka,145.5000
5-May-16,Sri Lanka,145.4000
6-May-16,Sri Lanka,145.4000
9-May-16,Sri Lanka,145.5900
10-May-16,Sri Lanka,145.4000
11-May-16,Sri Lanka,145.2000
12-May-16,Sri Lanka,145.5000
13-May-16,Sri Lanka,145.6500
16-May-16,Sri Lanka,145.9000
17-May-16,Sri Lanka,146.0500
18-May-16,Sri Lanka,146.2000
19-May-16,Sri Lanka,146.0300
20-May-16,Sri Lanka,146.1500
23-May-16,Sri Lanka,146.2200
12-Mar-15,Mexico,15.3660
13-Mar-15,Mexico,15.4985
16-Mar-15,Mexico,15.4225
17-Mar-15,Mexico,15.4250
18-Mar-15,Mexico,15.4285
19-Mar-15,Mexico,15.3055
20-Mar-15,Mexico,15.0500
23-Mar-15,Mexico,14.9565
24-Mar-15,Mexico,14.9450
25-Mar-15,Mexico,14.9330
26-Mar-15,Mexico,15.0855
27-Mar-15,Mexico,15.1720
30-Mar-15,Mexico,15.2490
31-Mar-15,Mexico,15.2450
1-Apr-15,Mexico,15.1130
2-Apr-15,Mexico,15.0635
3-Apr-15,Mexico,14.8025
21-Nov-14,New Zealand,0.7886
24-Nov-14,New Zealand,0.7856
25-Nov-14,New Zealand,0.7806
26-Nov-14,New Zealand,0.7881
27-Nov-14,New Zealand,ND
28-Nov-14,New Zealand,0.7840
1-Dec-14,New Zealand,0.7899
2-Dec-14,New Zealand,0.7800
3-Dec-14,New Zealand,0.7778
4-Dec-14,New Zealand,0.7811
5-Dec-14,New Zealand,0.7718
8-Dec-14,New Zealand,0.7662
22-Jan-16,Taiwan,33.4900
25-Jan-16,Taiwan,33.5000
26-Jan-16,Taiwan,33.4600
27-Jan-16,Taiwan,33.5500
28-Jan-16,Taiwan,33.5300
29-Jan-16,Taiwan,33.4300
1-Feb-16,Taiwan,33.4100
2-Feb-16,Taiwan,33.5100
3-Feb-16,Taiwan,33.4200
4-Feb-16,Taiwan,33.0000
5-Feb-16,Taiwan,33.3700
8-Feb-16,Taiwan,33.4100
